x,y,z
373523.84,4142372.2,1347.92
373532.44,4142296.5,1318.24
373530.4,4142297.5,1318.46
373521.0,4142378.0,1351.39
373509.44,4142457.0,1359.9
373500.6,4142511.5,1361.36
373513.12,4142429.0,1359.89
373523.25,4142348.5,1336.49
373533.0,4142269.2,1311.4
373530.44,4142275.5,1313.55
373519.9,4142358.8,1340.99
373508.8,4142440.2,1360.02
373495.38,4142526.0,1361.43
373507.12,4142446.8,1360.04
373517.8,4142370.0,1347.18
373527.0,4142292.8,1317.91
373534.47,4142213.0,1282.62
373523.66,4142303.5,1320.84
373514.28,4142384.8,1358.74
373501.7,4142464.5,1360.58
373494.7,4142505.5,1361.46
373507.47,4142423.8,1360.24
373517.47,4142345.0,1335.56
373527.34,4142266.8,1309.81
373529.25,4142234.2,1293.35
373519.38,4142313.5,1324.14
373509.06,4142398.2,1359.63
373496.03,4142479.5,1361.12
373493.8,4142489.8,1361.34
373506.56,4142409.0,1360.1
373516.22,4142330.8,1330.88
373525.78,4142254.8,1304.25
373527.84,4142220.8,1285.29
373517.78,4142303.2,1321.36
373507.84,4142385.8,1359.14
373494.88,4142466.0,1360.81
373487.97,4142505.8,1361.74
373501.12,4142423.2,1360.58
373511.53,4142343.5,1335.27
373521.38,4142267.0,1309.52
373530.78,4142181.2,1277.67
373516.53,4142290.8,1317.95
373505.44,4142381.8,1359.29
373492.38,4142461.5,1360.79
373483.97,4142510.0,1361.82
373497.25,4142427.8,1360.76
373508.47,4142344.0,1336.12
373518.25,4142268.5,1309.89
373528.72,4142177.2,1277.86
373515.44,4142277.5,1313.74
373505.1,4142355.8,1342.1
373491.7,4142446.8,1360.98
373478.34,4142524.2,1361.74
373492.03,4142440.2,1360.9
373504.28,4142354.0,1341.24
373514.03,4142279.0,1314.47
373526.03,4142184.5,1277.78
373514.53,4142262.0,1307.57
373503.78,4142341.5,1335.02
373491.16,4142431.2,1361.05
373476.9,4142516.2,1361.97
373486.78,4142453.5,1361.18
373499.22,4142373.5,1353.58
373509.28,4142292.5,1318.67
373518.7,4142216.2,1284.9
373511.38,4142264.2,1308.24
373500.47,4142344.2,1336.74
373488.75,4142427.2,1361.22
373474.8,4142510.2,1362.33
373482.94,4142457.5,1361.27
373495.94,4142378.8,1360.11
373505.4,4142298.8,1319.95
373515.5,4142218.2,1284.57
373509.28,4142257.2,1304.72
373497.9,4142340.5,1334.66
373486.22,4142423.8,1361.36
373472.22,4142506.5,1362.21
373479.06,4142462.5,1361.55
373492.12,4142383.5,1360.38
373501.8,4142303.2,1320.8
373512.06,4142221.8,1284.46
373505.28,4142266.5,1309.6
373494.3,4142346.0,1337.53
373481.9,4142431.2,1361.46
373467.38,4142515.8,1360.71
373477.0,4142456.5,1361.72
373490.12,4142377.8,1360.32
373498.72,4142304.5,1320.84
373508.97,4142224.0,1285.74
373501.6,4142273.0,1312.54
373491.03,4142349.2,1339.61
373479.2,4142429.8,1361.53
373464.66,4142514.0,1360.98
373474.2,4142455.2,1361.8
373487.38,4142376.5,1360.37
373496.16,4142302.0,1319.36
373506.56,4142221.0,1283.95
373498.66,4142273.2,1312.27
373487.47,4142354.5,1342.8
373475.78,4142432.5,1361.69
373461.44,4142515.8,1361.96
373471.1,4142456.2,1361.95
373484.28,4142377.8,1360.71
373492.88,4142304.5,1319.62
373503.38,4142223.8,1285.11
373497.3,4142261.2,1305.56
373485.7,4142345.2,1337.15
373474.22,4142424.8,1361.84
373459.6,4142509.2,1361.95
373467.28,4142461.8,1362.22
373480.66,4142382.5,1361.13
373489.34,4142309.2,1320.58
373499.94,4142229.2,1288.44
373495.0,4142256.2,1302.41
373483.62,4142338.8,1333.56
373472.53,4142417.8,1361.97
373458.22,4142500.5,1362.53
373463.25,4142468.2,1362.44
373476.7,4142388.8,1361.47
373485.75,4142313.8,1321.8
373496.78,4142231.5,1289.6
373493.2,4142247.5,1297.06
373481.66,4142331.2,1329.36
373471.47,4142407.2,1361.94
373457.4,4142488.8,1362.53
373459.22,4142475.2,1362.65
373472.78,4142395.2,1361.71
373482.25,4142318.2,1323.01
373493.2,4142237.2,1291.74
373492.06,4142234.2,1290.46
373480.06,4142321.2,1323.82
373470.47,4142396.5,1361.78
373456.5,4142477.8,1362.68
373455.66,4142479.5,1362.74
373469.2,4142399.5,1361.86
373478.47,4142325.2,1325.84
373489.16,4142245.8,1295.2
373490.78,4142221.2,1283.08
373478.16,4142314.0,1320.28
373468.28,4142393.2,1361.84
373454.47,4142473.5,1362.71
373452.9,4142479.2,1362.78
373466.47,4142399.0,1362.08
373475.3,4142327.5,1326.37
373485.94,4142248.5,1296.05
373490.34,4142207.0,1281.83
373477.62,4142297.2,1313.18
373469.4,4142370.0,1360.8
373456.0,4142449.0,1362.73
373445.94,4142505.2,1364.2
373459.88,4142422.0,1362.51
373470.03,4142348.8,1338.14
373479.75,4142274.0,1306.15
373491.3,4142190.8,1278.31
373479.94,4142260.8,1300.82
373468.75,4142344.0,1334.89
373458.1,4142420.8,1362.66
373442.84,4142508.8,1361.31
373454.72,4142436.5,1362.79
373465.97,4142361.2,1347.06
373474.78,4142288.5,1309.28
373485.56,4142209.8,1282.34
373482.88,4142216.8,1281.77
373470.62,4142306.0,1314.7
373461.7,4142383.5,1362.13
373448.06,4142463.5,1362.83
373445.56,4142475.2,1363.04
373458.88,4142395.5,1362.32
373467.2,4142324.8,1323.16
373477.84,4142244.5,1292.52
373490.62,4142152.8,1278.71
373475.75,4142248.0,1293.72
373464.72,4142329.5,1324.5
373455.75,4142402.2,1362.5
373441.94,4142483.8,1363.13
373447.16,4142449.8,1363.1
373459.53,4142372.5,1357.32
373467.1,4142302.5,1312.2
373478.22,4142219.0,1281.44
373485.25,4142166.5,1278.15
373471.72,4142256.2,1296.25
373461.2,4142335.2,1327.49
373452.0,4142408.2,1362.79
373437.88,4142492.0,1363.03
373446.25,4142439.0,1363.24
373457.28,4142364.0,1347.65
373465.84,4142290.2,1307.08
373476.88,4142209.2,1281.28
373482.03,4142168.2,1278.38
373468.53,4142258.0,1296.14
373457.94,4142339.2,1329.97
373448.78,4142411.5,1363.11
373429.03,4142522.5,1351.27
373445.53,4142427.2,1363.33
373455.47,4142354.0,1339.85
373464.38,4142279.5,1302.98
373475.38,4142199.5,1279.03
373476.3,4142184.8,1278.89
373463.1,4142276.0,1301.53
373453.38,4142355.5,1340.96
373442.88,4142430.5,1363.31
373434.4,4142478.2,1362.96
373447.75,4142396.8,1362.86
373455.34,4142327.0,1321.05
373465.34,4142249.8,1291.87
373477.38,4142168.5,1278.31
373468.0,4142217.8,1280.66
373456.9,4142299.5,1307.94
373448.62,4142374.0,1352.64
373436.25,4142454.0,1362.87
373436.22,4142450.8,1362.99
373447.94,4142372.0,1351.41
373455.66,4142300.0,1307.76
373466.12,4142220.8,1281.15
373474.8,4142157.0,1278.37
373461.5,4142243.5,1288.63
373450.72,4142325.8,1319.29
373442.9,4142397.2,1363.03
373421.78,4142518.2,1349.42
373438.97,4142417.2,1363.67
373447.94,4142342.2,1329.76
373457.47,4142263.8,1295.39
373468.8,4142183.8,1278.85
373466.1,4142192.0,1279.01
373453.84,4142278.0,1299.19
373444.78,4142355.2,1338.61
373434.53,4142432.0,1363.54
373426.94,4142472.5,1358.91
373441.3,4142384.5,1362.22
373448.12,4142312.8,1311.04
373458.4,4142233.2,1284.92
373470.62,4142153.0,1278.49
373458.9,4142217.8,1280.2
373447.8,4142300.5,1305.58
373439.62,4142378.5,1354.49
373420.62,4142493.5,1350.56
373431.5,4142429.5,1363.74
373441.0,4142353.5,1336.37
373449.28,4142279.2,1298.1
373460.2,4142199.5,1279.6
373464.06,4142165.8,1278.83
373450.88,4142254.5,1290.59
373440.97,4142334.0,1322.28
373432.47,4142410.5,1363.86
373413.12,4142519.5,1348.51
373432.84,4142403.0,1364.03
373440.6,4142326.5,1317.34
373449.94,4142250.2,1288.94
373461.72,4142169.5,1279.21
373456.38,4142193.8,1279.08
373444.25,4142280.2,1297.04
373435.12,4142363.0,1341.68
373415.88,4142488.5,1349.67
373421.38,4142454.0,1357.0
373434.75,4142356.2,1336.6
373442.66,4142282.0,1297.11
373453.28,4142203.2,1279.81
373459.84,4142151.2,1278.54
373445.78,4142244.8,1286.33
373435.78,4142324.8,1315.04
373427.12,4142408.0,1364.32
373408.94,4142511.0,1348.26
373428.53,4142393.8,1364.05
373435.4,4142317.0,1310.12
373445.53,4142235.8,1284.13
373458.12,4142150.8,1278.5
373447.75,4142208.5,1279.54
373436.5,4142291.5,1298.93
373427.8,4142375.8,1348.27
373407.5,4142505.5,1348.21
373421.75,4142418.5,1362.56
373430.62,4142334.8,1320.11
373439.72,4142256.2,1288.29
373452.28,4142168.8,1279.92
373449.34,4142178.0,1279.54
373436.78,4142265.0,1290.06
373426.88,4142354.2,1333.02
373412.03,4142461.2,1352.81
373407.62,4142484.0,1348.19
373424.2,4142373.8,1346.02
373431.28,4142299.2,1300.59
373441.44,4142219.8,1280.0
373453.88,4142136.8,1278.26
373441.22,4142210.2,1279.43
373429.97,4142294.2,1298.19
373421.78,4142376.5,1346.8
373403.66,4142495.0,1347.98
373411.28,4142445.5,1354.78
373422.53,4142358.2,1334.3
373430.28,4142281.8,1293.55
373441.2,4142200.5,1279.46
373448.97,4142138.5,1278.44
373435.72,4142227.0,1281.4
373425.03,4142310.5,1303.8
373417.6,4142391.8,1358.17
373395.6,4142527.5,1348.87
373415.12,4142405.2,1362.45
373422.12,4142327.8,1312.78
373431.3,4142248.8,1284.69
373443.44,4142163.8,1279.19
373439.75,4142178.5,1279.69
373427.34,4142264.8,1287.55
373417.75,4142353.8,1329.69
373402.88,4142463.8,1349.31
373397.44,4142495.0,1347.7
373414.44,4142380.2,1347.52
373420.97,4142307.2,1301.33
373430.94,4142227.2,1281.42
373443.66,4142139.8,1278.97
373431.12,4142213.8,1279.42
373419.6,4142302.5,1299.26
373411.8,4142385.5,1350.87
373392.5,4142512.2,1348.45
373400.66,4142454.0,1349.04
373414.06,4142347.0,1323.87
373421.94,4142270.5,1287.71
373433.97,4142183.8,1279.76
373435.66,4142161.8,1279.25
373421.94,4142256.5,1284.64
373412.22,4142344.2,1321.57
373397.12,4142461.2,1347.81
373390.5,4142502.0,1348.19
373407.12,4142393.2,1355.55
373413.88,4142313.0,1302.85
373423.4,4142234.2,1281.34
373436.66,4142141.8,1278.67
373426.12,4142203.8,1280.09
373414.38,4142291.2,1293.89
373405.2,4142387.5,1349.96
373387.44,4142505.5,1348.35
373393.25,4142461.5,1347.44
373406.34,4142361.5,1332.25
373414.0,4142281.8,1290.17
373425.56,4142195.5,1279.64
373429.9,4142155.0,1279.25
373415.0,4142258.2,1283.88
373405.3,4142348.2,1322.83
373392.2,4142452.2,1347.88
373382.2,4142517.0,1349.12
373396.34,4142421.2,1352.24
373405.03,4142337.5,1315.57
373413.62,4142257.2,1283.48
373426.4,4142166.2,1279.35
373422.38,4142183.0,1279.7
373408.62,4142282.5,1289.94
373400.62,4142363.2,1332.21
373386.44,4142468.5,1347.14
373381.56,4142498.2,1348.41
373396.0,4142401.8,1353.45
373402.5,4142327.8,1309.43
373411.6,4142246.5,1281.76
373424.25,4142156.8,1279.1
373417.3,4142193.5,1279.66
373404.62,4142287.0,1291.43
373397.25,4142363.0,1332.18
373383.84,4142463.5,1346.98
373378.22,4142499.0,1348.7
373391.62,4142407.8,1351.81
373398.7,4142332.2,1311.79
373407.53,4142251.0,1281.95
373420.6,4142158.2,1279.2
373413.9,4142193.2,1279.69
373401.06,4142288.2,1291.44
373393.56,4142367.2,1335.32
373381.22,4142458.8,1346.8
373373.84,4142507.0,1349.25
373385.9,4142422.2,1348.07
373394.66,4142340.0,1316.23
373402.66,4142263.0,1284.0
373414.3,4142178.8,1279.79
373413.53,4142173.0,1279.64
373400.2,4142267.0,1284.82
373391.12,4142355.8,1326.73
373379.53,4142447.5,1346.42
373368.97,4142518.8,1350.17
373381.03,4142432.2,1346.69
373390.88,4142344.5,1318.2
373399.03,4142264.8,1284.06
373410.88,4142179.0,1279.5
373410.7,4142169.0,1279.74
373397.2,4142263.0,1283.19
373387.72,4142356.2,1327.17
373376.25,4142447.5,1347.39
373366.1,4142515.2,1350.26
373378.16,4142428.0,1346.0
373387.56,4142342.8,1316.94
373396.66,4142255.2,1281.44
373408.84,4142169.0,1279.58
373406.03,4142177.0,1279.45
373391.1,4142283.2,1286.4
373382.53,4142378.0,1342.24
373369.9,4142468.0,1348.3
373364.84,4142499.8,1349.87
373376.7,4142414.8,1346.51
373384.4,4142338.8,1314.18
373394.6,4142246.0,1281.75
373406.06,4142164.2,1279.29
373401.62,4142183.8,1279.72
373387.06,4142288.2,1287.69
373379.06,4142379.2,1343.68
373366.28,4142469.5,1348.72
373361.94,4142495.8,1349.83
373373.97,4142409.5,1346.53
373381.66,4142331.2,1310.11
373392.38,4142237.2,1281.53
373404.38,4142151.8,1279.04
373395.7,4142201.0,1279.68
373383.2,4142291.5,1288.47
373374.47,4142391.0,1349.7
373360.38,4142486.5,1349.29
373360.44,4142481.5,1349.33
373372.6,4142395.2,1347.03
373379.72,4142312.5,1298.34
373391.03,4142222.2,1281.21
373402.9,4142138.0,1278.84
373391.9,4142203.5,1279.69
373378.94,4142299.0,1291.47
373369.22,4142400.2,1345.38
373356.6,4142488.8,1349.94
373357.75,4142475.8,1349.38
373369.8,4142391.2,1348.52
373377.56,4142297.8,1290.05
373389.5,4142208.0,1280.03
373398.72,4142133.5,1278.69
373385.47,4142225.0,1281.68
373372.5,4142329.5,1307.37
373360.7,4142435.8,1347.87
373346.8,4142528.2,1351.96
373359.38,4142439.0,1348.17
373369.53,4142348.0,1317.71
373378.9,4142259.8,1283.17
373390.44,4142177.8,1279.77
373390.84,4142163.5,1279.17
373378.47,4142249.0,1282.82
373366.03,4142362.0,1327.45
373353.34,4142461.8,1349.39
373346.56,4142504.0,1351.27
373358.72,4142416.8,1345.83
373368.1,4142323.2,1303.22
373378.88,4142234.5,1281.94
373391.06,4142148.8,1278.94
373382.1,4142199.8,1279.64
373369.38,4142291.0,1288.81
373359.47,4142394.2,1344.97
373347.2,4142479.5,1350.14
373345.7,4142485.5,1350.56
373358.06,4142397.2,1345.45
373365.9,4142310.8,1297.43
373376.78,4142225.5,1281.53
373388.94,4142140.8,1278.79
373378.06,4142204.8,1279.99
373365.9,4142292.8,1290.56
373357.62,4142383.2,1344.33
373345.06,4142470.8,1350.01
373340.94,4142494.8,1351.4
373353.62,4142404.2,1345.71
373362.38,4142313.8,1299.81
373372.25,4142234.2,1282.03
373384.1,4142151.5,1278.92
373376.53,4142193.2,1280.22
373363.84,4142282.8,1288.21
373355.12,4142371.5,1335.35
373343.4,4142458.5,1349.71
373336.53,4142501.2,1351.96
373348.3,4142417.8,1346.4
373357.72,4142328.0,1307.88
373366.62,4142251.0,1283.46
373378.94,4142165.0,1279.47
373375.22,4142180.2,1280.13
373362.03,4142271.8,1287.02
373352.66,4142363.0,1331.93
373340.66,4142453.8,1349.71
373332.4,4142506.0,1352.49
373345.0,4142417.5,1346.99
373353.8,4142336.0,1314.41
373362.38,4142258.5,1285.15
373374.9,4142170.2,1279.66
373372.25,4142178.0,1279.86
373357.25,4142284.0,1291.52
373348.97,4142367.8,1336.04
373336.12,4142461.2,1350.27
373330.2,4142497.5,1352.58
373343.4,4142404.8,1346.27
373351.25,4142328.2,1311.06
373360.5,4142248.0,1284.26
373372.84,4142162.2,1279.48
373367.8,4142185.5,1280.06
373355.25,4142274.8,1290.7
373347.03,4142353.2,1328.78
373334.44,4142449.2,1350.15
373326.5,4142499.0,1352.89
373339.94,4142405.0,1346.77
373347.94,4142328.8,1312.61
373357.03,4142249.5,1285.19
373369.12,4142165.2,1279.62
373365.06,4142182.2,1280.12
373352.7,4142270.2,1291.25
373343.97,4142350.2,1327.04
373333.03,4142435.8,1349.48
373320.78,4142514.2,1353.67
373334.2,4142421.8,1348.35
373343.3,4142344.2,1323.3
373351.62,4142267.0,1290.08
373362.84,4142185.8,1280.15
373365.4,4142158.2,1279.26
373351.72,4142251.5,1286.22
373341.66,4142339.0,1320.49
373332.56,4142415.8,1348.13
373318.03,4142513.8,1353.91
373327.84,4142442.5,1350.3
373338.62,4142364.0,1339.53
373345.44,4142292.2,1300.27
373356.75,4142204.8,1280.91
373364.66,4142142.0,1278.92
373351.2,4142231.5,1282.91
373341.16,4142314.5,1311.2
373332.3,4142395.0,1347.09
373318.2,4142490.2,1353.59
373320.12,4142472.8,1353.03
373333.8,4142377.8,1346.21
373341.1,4142303.8,1307.29
373350.66,4142223.8,1281.96
373362.7,4142142.5,1278.9
373352.03,4142203.5,1280.83
373340.7,4142290.8,1302.95
373332.88,4142368.8,1345.88
373318.16,4142468.0,1353.16
373314.4,4142488.5,1353.85
373329.25,4142387.5,1348.68
373337.03,4142312.8,1313.16
373346.12,4142233.2,1283.77
373358.62,4142148.5,1279.11
373349.78,4142197.0,1279.46
373338.7,4142280.5,1298.59
373331.06,4142358.0,1342.93
373315.8,4142462.2,1353.02
373310.44,4142493.5,1354.32
373324.9,4142396.0,1349.66
373333.25,4142320.8,1318.22
373341.78,4142243.5,1285.98
373354.2,4142158.0,1279.28
373348.38,4142187.5,1279.64
373336.88,4142270.8,1295.4
373328.78,4142351.2,1339.93
373316.25,4142438.8,1351.83
373303.34,4142520.0,1355.29
373316.62,4142430.8,1350.81
373328.16,4142347.2,1337.95
373335.94,4142268.0,1294.44
373347.6,4142183.0,1280.08
373349.28,4142163.5,1279.47
373336.28,4142252.2,1289.0
373327.53,4142333.0,1328.46
373317.4,4142412.0,1351.58
373302.22,4142510.8,1355.15
373311.25,4142447.8,1353.09
373324.12,4142360.0,1346.52
373331.5,4142283.0,1301.82
373342.03,4142201.2,1281.08
373349.6,4142142.8,1279.12
373334.56,4142242.5,1286.37
373325.25,4142326.0,1325.12
373315.3,4142406.0,1351.88
373301.5,4142495.2,1354.99
373305.78,4142463.2,1354.1
373318.47,4142378.2,1349.24
373326.5,4142304.0,1314.6
373335.3,4142226.8,1283.07
373348.12,4142141.8,1279.24
373336.56,4142207.8,1280.65
373325.56,4142296.2,1310.95
373316.28,4142379.0,1349.24
373302.56,4142468.5,1354.46
373298.16,4142493.2,1355.19
373311.25,4142407.5,1352.55
373320.72,4142331.8,1329.72
373328.84,4142254.8,1291.2
373341.3,4142167.2,1279.66
373338.4,4142177.0,1279.7
373326.25,4142262.5,1294.79
373318.06,4142345.8,1344.98
373306.1,4142425.2,1352.3
373290.38,4142526.5,1356.52
373303.03,4142440.8,1353.75
373315.5,4142357.8,1348.76
373322.78,4142282.8,1304.91
373332.8,4142203.0,1280.63
373340.97,4142141.2,1279.29
373325.88,4142240.2,1286.95
373317.12,4142322.0,1329.99
373306.6,4142402.0,1352.67
373292.66,4142491.0,1355.62
373296.5,4142462.0,1354.74
373309.12,4142379.0,1350.62
373317.44,4142306.0,1319.88
373325.84,4142229.8,1284.41
373339.56,4142138.8,1279.43
373325.62,4142218.5,1282.19
373314.97,4142311.2,1324.26
373304.8,4142391.5,1351.6
373291.6,4142476.2,1355.57
373288.2,4142494.0,1356.16
373300.88,4142411.2,1353.13
373311.62,4142333.5,1338.15
373319.28,4142256.2,1294.0
373331.47,4142169.8,1279.62
373328.0,4142181.5,1279.43
373315.03,4142278.5,1306.0
373306.47,4142359.2,1349.94
373293.8,4142440.2,1354.32
373279.3,4142528.8,1357.48
373293.06,4142439.8,1354.4
373305.1,4142360.8,1350.16
373313.12,4142283.5,1309.42
373323.7,4142198.2,1280.66
373330.22,4142147.0,1279.44
373315.6,4142244.0,1290.42
373306.44,4142332.2,1340.81
373294.6,4142413.2,1353.43
373281.38,4142496.5,1356.69
373285.44,4142466.2,1355.87
373297.9,4142385.2,1352.29
373307.53,4142308.0,1326.59
373315.72,4142230.2,1285.99
373328.88,4142143.0,1279.41
373316.78,4142209.2,1280.83
373306.66,4142295.2,1318.92
373296.7,4142377.2,1352.47
373283.72,4142459.0,1356.13
373275.66,4142505.5,1357.25
373288.88,4142420.2,1353.97
373300.8,4142343.0,1350.2
373308.1,4142265.5,1300.9
373318.97,4142183.5,1279.31
373320.2,4142166.0,1279.45
373306.72,4142260.5,1299.05
373296.4,4142355.8,1351.2
373283.47,4142437.0,1354.98
373269.38,4142521.0,1357.92
373283.28,4142432.5,1354.81
373295.62,4142353.0,1351.26
373303.62,4142275.5,1308.37
373313.38,4142196.5,1280.07
373319.03,4142151.5,1279.33
373304.94,4142245.8,1293.79
373296.47,4142327.5,1342.34
373284.75,4142405.5,1353.94
373269.9,4142497.5,1357.47
373274.2,4142466.2,1356.65
373287.22,4142383.5,1353.28
373297.06,4142308.8,1331.54
373305.44,4142227.8,1286.1
373318.9,4142140.0,1279.41
373305.56,4142213.2,1281.95
373295.6,4142302.2,1328.26
373285.0,4142381.5,1353.37
373271.94,4142462.0,1356.84
373264.78,4142502.0,1358.05
373278.12,4142418.2,1355.05
373290.38,4142340.8,1351.48
373297.66,4142266.0,1304.5
373308.97,4142180.2,1279.29
373309.7,4142167.0,1279.62
373296.44,4142260.0,1302.24
373288.1,4142340.5,1351.5
373275.38,4142418.8,1355.14
373260.75,4142507.8,1358.33
373268.75,4142454.5,1357.09
373281.5,4142374.8,1353.49
373291.34,4142298.2,1327.71
373300.0,4142217.8,1283.66
373313.38,4142133.8,1279.33
373298.38,4142217.8,1283.94
373288.72,4142305.2,1332.82
373277.44,4142385.0,1354.06
373264.1,4142466.0,1357.5
373258.66,4142494.8,1358.28
373271.97,4142412.8,1355.41
373284.5,4142335.0,1351.67
373291.94,4142259.5,1303.36
373303.4,4142175.5,1279.41
373302.53,4142172.2,1279.51
373290.0,4142261.8,1305.23
373279.84,4142350.0,1352.47
373266.2,4142432.5,1356.63
373251.4,4142520.8,1359.31
373262.7,4142448.8,1357.25
373275.6,4142369.8,1353.76
373285.62,4142292.8,1326.6
373294.7,4142211.2,1282.57
373306.25,4142132.8,1279.33
373292.3,4142217.2,1284.78
373281.72,4142312.0,1340.03
373270.25,4142387.5,1354.71
373256.47,4142469.5,1358.01
373251.97,4142492.5,1358.66
373265.53,4142410.5,1355.68
373278.38,4142332.5,1352.09
373286.62,4142251.8,1300.8
373299.1,4142165.2,1279.49
373295.06,4142180.2,1279.25
373281.8,4142280.8,1319.45
373271.03,4142363.2,1353.69
373257.47,4142443.2,1357.4
373242.88,4142525.2,1359.83
373257.4,4142438.8,1357.3
373270.56,4142359.5,1353.56
373280.28,4142283.0,1321.59
373290.9,4142195.5,1280.24
373296.88,4142152.2,1279.68
373283.16,4142239.8,1295.37
373273.47,4142328.8,1352.3
373259.97,4142407.5,1355.91
373245.06,4142494.2,1359.24
373248.62,4142469.8,1358.43
373262.2,4142389.2,1355.2
373274.06,4142313.8,1343.71
373282.6,4142233.5,1292.69
373295.44,4142151.2,1279.5
373286.53,4142194.2,1280.41
373275.4,4142281.8,1322.32
373264.72,4142360.5,1353.94
373251.0,4142440.0,1357.71
373235.56,4142525.5,1360.25
373250.3,4142439.5,1357.76
373263.66,4142361.0,1354.05
373273.94,4142284.5,1324.84
373283.66,4142203.2,1282.15
373293.66,4142137.0,1279.39
373278.84,4142226.2,1290.66
373267.84,4142323.8,1352.7
373254.16,4142401.8,1356.13
373239.6,4142484.8,1359.39
373240.84,4142473.8,1359.11
373254.75,4142393.2,1355.99
373267.72,4142315.5,1348.78
373276.5,4142233.5,1294.21
373289.1,4142153.5,1279.6
373281.2,4142190.5,1280.51
373269.97,4142276.0,1320.83
373257.62,4142363.5,1354.74
373243.4,4142444.0,1358.18
373229.2,4142521.0,1360.55
373244.4,4142434.0,1357.97
373258.0,4142355.8,1354.44
373268.38,4142279.5,1323.52
373277.94,4142202.0,1282.7
373286.6,4142145.0,1279.52
373272.16,4142233.0,1294.88
373262.06,4142321.5,1353.18
373248.3,4142398.5,1356.61
373232.97,4142484.2,1359.7
373233.8,4142476.2,1359.51
373248.38,4142393.8,1356.55
373261.56,4142317.5,1351.65
373270.22,4142238.2,1297.78
